id_trabajador;comunidad_autonoma;sector;tipo_jornada;genero;edad;salario_bruto_anual_eur;salario_bruto_mensual_eur
TRAB_00274;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;22;36329.59;2594.97
TRAB_00275;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;27;39945.36;2853.24
TRAB_00276;Castilla y León;Hostelería;Tiempo completo;Mujeres;63;20853.96;1489.57
TRAB_00277;Comunitat Valenciana;Hostelería;Tiempo parcial;Mujeres;35;10875.57;776.83
TRAB_00278;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;23;45396.35;3242.6
TRAB_00279;Canarias;Información y comunicaciones (Tech);Tiempo completo;Mujeres;23;31774.76;2269.63
TRAB_00280;País Vasco;Hostelería;Tiempo completo;Mujeres;62;20771.07;1483.65
TRAB_00281;Comunitat Valenciana;Hostelería;Tiempo completo;Hombres;25;19531.03;1395.07
TRAB_00282;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;27;40485.9;2891.85
TRAB_00283;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;52;33802.0;2414.43
TRAB_00284;Madrid, Comunidad de;Hostelería;Tiempo parcial;Mujeres;40;10862.15;775.87
TRAB_00285;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;28;36506.41;2607.6
TRAB_00286;Canarias;Hostelería;Tiempo parcial;Mujeres;50;10500.0;750.0
TRAB_00287;Andalucía;Hostelería;Tiempo completo;Hombres;56;12819.55;915.68
TRAB_00288;País Vasco;Hostelería;Tiempo parcial;Hombres;23;10500.0;750.0
TRAB_00289;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;44;40979.61;2927.12
TRAB_00290;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;39;29932.32;2138.02
TRAB_00291;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;32;50769.14;3626.37
TRAB_00292;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;39;30573.23;2183.8
TRAB_00293;Cataluña;Hostelería;Tiempo completo;Hombres;42;21165.8;1511.84
TRAB_00294;Galicia;Hostelería;Tiempo completo;Hombres;61;14577.27;1041.23
TRAB_00295;Comunitat Valenciana;Hostelería;Tiempo parcial;Mujeres;29;10500.0;750.0
TRAB_00296;Castilla y León;Hostelería;Tiempo completo;Mujeres;44;16472.18;1176.58
TRAB_00297;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;45;10500.0;750.0
TRAB_00298;Canarias;Hostelería;Tiempo parcial;Mujeres;49;10500.0;750.0
TRAB_00299;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;29;48964.43;3497.46
TRAB_00300;Cataluña;Hostelería;Tiempo completo;Hombres;25;16972.82;1212.34
TRAB_00301;Comunitat Valenciana;Hostelería;Tiempo completo;Hombres;31;14925.93;1066.14
TRAB_00302;Comunitat Valenciana;Hostelería;Tiempo completo;Mujeres;53;21211.36;1515.1
TRAB_00303;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;39;17620.89;1258.63
TRAB_00304;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;51;28468.32;2033.45
TRAB_00305;Comunitat Valenciana;Hostelería;Tiempo completo;Hombres;42;20941.89;1495.85
TRAB_00306;Galicia;Hostelería;Tiempo parcial;Hombres;34;10500.0;750.0
TRAB_00307;Canarias;Información y comunicaciones (Tech);Tiempo completo;Hombres;44;22650.78;1617.91
TRAB_00308;Canarias;Hostelería;Tiempo parcial;Hombres;39;10731.38;766.53
TRAB_00309;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Mujeres;36;43144.55;3081.75
TRAB_00310;Andalucía;Hostelería;Tiempo completo;Mujeres;40;17585.09;1256.08
TRAB_00311;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;58;38753.9;2768.14
TRAB_00312;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;61;28981.32;2070.09
TRAB_00313;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Hombres;42;38478.54;2748.47
TRAB_00314;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;43;53018.54;3787.04
TRAB_00315;Galicia;Hostelería;Tiempo parcial;Hombres;55;11327.43;809.1
TRAB_00316;Galicia;Hostelería;Tiempo completo;Mujeres;25;21988.7;1570.62
TRAB_00317;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;47;19234.71;1373.91
TRAB_00318;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;41;10500.0;750.0
TRAB_00319;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Mujeres;58;45878.99;3277.07
TRAB_00320;Comunitat Valenciana;Hostelería;Tiempo parcial;Mujeres;52;14038.4;1002.74
TRAB_00321;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;45;50043.12;3574.51
TRAB_00322;Galicia;Hostelería;Tiempo completo;Hombres;57;14902.94;1064.5
TRAB_00323;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;49;41708.63;2979.19
TRAB_00324;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;27;37190.82;2656.49
TRAB_00325;País Vasco;Hostelería;Tiempo parcial;Mujeres;26;10500.0;750.0
TRAB_00326;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;27;29923.44;2137.39
TRAB_00327;Cataluña;Hostelería;Tiempo parcial;Hombres;47;12129.92;866.42
TRAB_00328;Andalucía;Hostelería;Tiempo completo;Hombres;60;15369.2;1097.8
TRAB_00329;Balears, Illes;Hostelería;Tiempo parcial;Hombres;62;11780.51;841.47
TRAB_00330;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Mujeres;51;30119.24;2151.37
TRAB_00331;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;49;30376.74;2169.77
TRAB_00332;Cataluña;Hostelería;Tiempo completo;Mujeres;41;12253.93;875.28
TRAB_00333;Andalucía;Hostelería;Tiempo completo;Hombres;48;20447.38;1460.53
TRAB_00334;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo parcial;Hombres;28;16207.43;1157.67
TRAB_00335;Galicia;Información y comunicaciones (Tech);Tiempo completo;Hombres;58;22006.4;1571.89
TRAB_00336;Andalucía;Hostelería;Tiempo parcial;Mujeres;62;10872.52;776.61
TRAB_00337;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;43;49157.51;3511.25
TRAB_00338;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Hombres;43;55968.64;3997.76
TRAB_00339;Comunitat Valenciana;Hostelería;Tiempo completo;Mujeres;31;19246.24;1374.73
TRAB_00340;Cataluña;Hostelería;Tiempo parcial;Mujeres;45;12988.66;927.76
TRAB_00341;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;53;17163.87;1225.99
TRAB_00342;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;42;35406.08;2529.01
TRAB_00343;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;61;23532.44;1680.89
TRAB_00344;Andalucía;Hostelería;Tiempo completo;Mujeres;46;17188.65;1227.76
TRAB_00345;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;33;23523.08;1680.22
TRAB_00346;Andalucía;Hostelería;Tiempo parcial;Mujeres;36;10500.0;750.0
TRAB_00347;Andalucía;Hostelería;Tiempo completo;Mujeres;33;19020.31;1358.59
TRAB_00348;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Hombres;49;21932.43;1566.6
TRAB_00349;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;58;32209.5;2300.68
TRAB_00350;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Hombres;37;22392.2;1599.44
TRAB_00351;Andalucía;Hostelería;Tiempo completo;Mujeres;55;12743.95;910.28
TRAB_00352;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;55;29702.73;2121.62
TRAB_00353;Cataluña;Información y comunicaciones (Tech);Tiempo parcial;Hombres;30;22833.88;1630.99
TRAB_00354;Cataluña;Hostelería;Tiempo completo;Mujeres;30;25270.39;1805.03
TRAB_00355;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;47;27886.65;1991.9
TRAB_00356;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Mujeres;39;37283.04;2663.07
TRAB_00357;Comunitat Valenciana;Hostelería;Tiempo parcial;Hombres;26;10569.53;754.97
TRAB_00358;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;56;43441.97;3103.0
TRAB_00359;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;22;17963.22;1283.09
TRAB_00360;Comunitat Valenciana;Hostelería;Tiempo completo;Hombres;42;20610.12;1472.15
TRAB_00361;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;33;46150.77;3296.48
TRAB_00362;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Mujeres;48;26652.79;1903.77
TRAB_00363;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;57;16192.6;1156.61
TRAB_00364;Galicia;Información y comunicaciones (Tech);Tiempo completo;Hombres;61;29267.45;2090.53
TRAB_00365;Balears, Illes;Hostelería;Tiempo completo;Mujeres;40;23373.66;1669.55
TRAB_00366;Comunitat Valenciana;Hostelería;Tiempo completo;Mujeres;40;19480.85;1391.49
TRAB_00367;Madrid, Comunidad de;Hostelería;Tiempo parcial;Mujeres;61;10500.0;750.0
TRAB_00368;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;62;22113.21;1579.51
TRAB_00369;Balears, Illes;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;43;17082.98;1220.21
TRAB_00370;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;42;19324.71;1380.34
TRAB_00371;Madrid, Comunidad de;Hostelería;Tiempo parcial;Mujeres;54;11399.49;814.25
TRAB_00372;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Mujeres;29;47382.45;3384.46
TRAB_00373;Cataluña;Hostelería;Tiempo completo;Hombres;36;23543.21;1681.66
TRAB_00374;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;50;34070.09;2433.58
TRAB_00375;Comunitat Valenciana;Hostelería;Tiempo completo;Hombres;33;26183.77;1870.27
TRAB_00376;Comunitat Valenciana;Hostelería;Tiempo parcial;Mujeres;44;10500.0;750.0
TRAB_00377;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Hombres;27;30018.25;2144.16
TRAB_00378;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;34;13389.31;956.38
TRAB_00379;Castilla y León;Hostelería;Tiempo completo;Mujeres;41;16263.16;1161.65
TRAB_00380;Andalucía;Hostelería;Tiempo completo;Hombres;62;14491.37;1035.1
TRAB_00381;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;60;36077.53;2576.97
TRAB_00382;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;22;20277.18;1448.37
TRAB_00383;País Vasco;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;33;16068.99;1147.79
TRAB_00384;Canarias;Hostelería;Tiempo parcial;Mujeres;44;11889.29;849.24
TRAB_00385;Galicia;Hostelería;Tiempo completo;Mujeres;39;16425.88;1173.28
TRAB_00386;Cataluña;Hostelería;Tiempo completo;Hombres;41;16435.23;1173.94
TRAB_00387;Cataluña;Hostelería;Tiempo completo;Mujeres;23;24905.62;1778.97
TRAB_00388;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;30;42413.87;3029.56
TRAB_00389;Castilla y León;Hostelería;Tiempo parcial;Hombres;23;12445.62;888.97
TRAB_00390;Galicia;Hostelería;Tiempo parcial;Mujeres;22;10500.0;750.0
TRAB_00391;Cataluña;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;52;28612.24;2043.73
TRAB_00392;Cataluña;Información y comunicaciones (Tech);Tiempo parcial;Hombres;30;21302.87;1521.63
TRAB_00393;Galicia;Información y comunicaciones (Tech);Tiempo completo;Mujeres;24;51717.43;3694.1
TRAB_00394;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;57;10500.0;750.0
TRAB_00395;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;28;23320.36;1665.74
TRAB_00396;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;52;28128.59;2009.18
TRAB_00397;Andalucía;Hostelería;Tiempo completo;Mujeres;29;12562.6;897.33
TRAB_00398;Andalucía;Hostelería;Tiempo parcial;Hombres;26;10500.0;750.0
TRAB_00399;Canarias;Información y comunicaciones (Tech);Tiempo completo;Hombres;47;22116.69;1579.76
TRAB_00400;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;58;36743.7;2624.55
TRAB_00401;Cataluña;Hostelería;Tiempo completo;Hombres;27;24692.5;1763.75
TRAB_00402;Cataluña;Hostelería;Tiempo parcial;Hombres;53;11813.21;843.8
TRAB_00403;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;55;27353.82;1953.84
TRAB_00404;Cataluña;Hostelería;Tiempo parcial;Mujeres;42;10500.0;750.0
TRAB_00405;Cataluña;Información y comunicaciones (Tech);Tiempo parcial;Hombres;22;16689.92;1192.14
TRAB_00406;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;38;34153.22;2439.52
TRAB_00407;Cataluña;Hostelería;Tiempo completo;Mujeres;40;18208.34;1300.6
TRAB_00408;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;48;20517.51;1465.54
TRAB_00409;País Vasco;Hostelería;Tiempo completo;Mujeres;42;18807.2;1343.37
TRAB_00410;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;27;46661.09;3332.93
TRAB_00411;Andalucía;Información y comunicaciones (Tech);Tiempo parcial;Hombres;53;10500.0;750.0
TRAB_00412;Andalucía;Hostelería;Tiempo completo;Hombres;48;17185.53;1227.54
TRAB_00413;Andalucía;Hostelería;Tiempo completo;Mujeres;35;10500.0;750.0
TRAB_00414;Andalucía;Hostelería;Tiempo parcial;Hombres;30;10500.0;750.0
TRAB_00415;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;29;45342.01;3238.72
TRAB_00416;Balears, Illes;Hostelería;Tiempo completo;Hombres;50;10500.0;750.0
TRAB_00417;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Hombres;42;42308.5;3022.04
TRAB_00418;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo parcial;Hombres;40;19368.79;1383.49
TRAB_00419;Canarias;Información y comunicaciones (Tech);Tiempo completo;Hombres;24;38525.86;2751.85
TRAB_00420;Madrid, Comunidad de;Hostelería;Tiempo parcial;Mujeres;30;12135.59;866.83
TRAB_00421;Galicia;Hostelería;Tiempo parcial;Hombres;30;10500.0;750.0
TRAB_00422;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;35;23900.2;1707.16
TRAB_00423;Balears, Illes;Hostelería;Tiempo completo;Mujeres;59;18146.92;1296.21
TRAB_00424;Galicia;Hostelería;Tiempo parcial;Hombres;23;10500.0;750.0
TRAB_00425;Comunitat Valenciana;Hostelería;Tiempo completo;Mujeres;24;20817.9;1486.99
TRAB_00426;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;34;30255.56;2161.11
TRAB_00427;Cataluña;Hostelería;Tiempo parcial;Hombres;38;12491.48;892.25
TRAB_00428;Galicia;Hostelería;Tiempo completo;Mujeres;35;19124.34;1366.02
TRAB_00429;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;51;15377.5;1098.39
TRAB_00430;Cataluña;Hostelería;Tiempo completo;Hombres;39;20261.07;1447.22
TRAB_00431;País Vasco;Hostelería;Tiempo completo;Hombres;52;19741.23;1410.09
TRAB_00432;Andalucía;Hostelería;Tiempo parcial;Mujeres;29;10500.0;750.0
TRAB_00433;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;32;38474.96;2748.21
TRAB_00434;Castilla y León;Hostelería;Tiempo completo;Mujeres;34;18098.39;1292.74
TRAB_00435;Cataluña;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;38;21675.54;1548.25
TRAB_00436;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;44;49835.23;3559.66
TRAB_00437;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Hombres;32;32797.92;2342.71
TRAB_00438;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;63;41775.84;2983.99
TRAB_00439;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;56;19026.66;1359.05
TRAB_00440;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;39;38114.93;2722.49
TRAB_00441;Cataluña;Hostelería;Tiempo parcial;Hombres;59;13286.05;949.0
TRAB_00442;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;45;31318.12;2237.01
TRAB_00443;Madrid, Comunidad de;Hostelería;Tiempo parcial;Mujeres;42;10500.0;750.0
TRAB_00444;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;31;27858.78;1989.91
TRAB_00445;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;59;10500.0;750.0
TRAB_00446;Cataluña;Hostelería;Tiempo completo;Mujeres;45;16022.6;1144.47
TRAB_00447;Castilla y León;Hostelería;Tiempo completo;Hombres;22;21714.45;1551.03
TRAB_00448;Andalucía;Hostelería;Tiempo parcial;Hombres;63;10500.0;750.0
TRAB_00449;Galicia;Hostelería;Tiempo completo;Hombres;53;12674.91;905.35
TRAB_00450;Madrid, Comunidad de;Hostelería;Tiempo parcial;Mujeres;37;10500.0;750.0
TRAB_00451;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;30;23846.57;1703.33
TRAB_00452;Cataluña;Hostelería;Tiempo completo;Hombres;61;20718.87;1479.92
TRAB_00453;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;36;41553.35;2968.1
TRAB_00454;Canarias;Hostelería;Tiempo completo;Mujeres;41;15729.1;1123.51
TRAB_00455;Canarias;Hostelería;Tiempo completo;Hombres;47;15999.21;1142.8
TRAB_00456;Galicia;Hostelería;Tiempo completo;Hombres;29;16229.14;1159.22
TRAB_00457;Cataluña;Hostelería;Tiempo parcial;Hombres;59;10500.0;750.0
TRAB_00458;País Vasco;Hostelería;Tiempo completo;Hombres;26;10500.0;750.0
TRAB_00459;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;59;13569.36;969.24
TRAB_00460;Comunitat Valenciana;Hostelería;Tiempo completo;Hombres;43;18238.96;1302.78
TRAB_00461;Andalucía;Hostelería;Tiempo completo;Hombres;24;16697.0;1192.64
TRAB_00462;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;34;28910.72;2065.05
TRAB_00463;Cataluña;Hostelería;Tiempo parcial;Hombres;25;10500.0;750.0
TRAB_00464;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;47;36159.55;2582.83
TRAB_00465;Galicia;Información y comunicaciones (Tech);Tiempo completo;Hombres;38;32240.13;2302.87
TRAB_00466;País Vasco;Hostelería;Tiempo completo;Hombres;53;19788.37;1413.45
TRAB_00467;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;41;53357.04;3811.22
TRAB_00468;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;49;21422.45;1530.17
TRAB_00469;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;23;44488.8;3177.77
TRAB_00470;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;31;40594.86;2899.63
TRAB_00471;Madrid, Comunidad de;Hostelería;Tiempo parcial;Mujeres;22;10500.0;750.0
TRAB_00472;Balears, Illes;Hostelería;Tiempo parcial;Mujeres;35;10500.0;750.0
TRAB_00473;Canarias;Hostelería;Tiempo completo;Mujeres;39;12655.31;903.95
TRAB_00474;Balears, Illes;Información y comunicaciones (Tech);Tiempo completo;Hombres;32;38576.88;2755.49
TRAB_00475;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;62;11232.97;802.35
TRAB_00476;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;40;37259.72;2661.41
TRAB_00477;Cataluña;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;26;28984.7;2070.34
TRAB_00478;Andalucía;Hostelería;Tiempo completo;Mujeres;62;15878.36;1134.17
TRAB_00479;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;48;10500.0;750.0
TRAB_00480;Galicia;Hostelería;Tiempo completo;Mujeres;45;18295.79;1306.84
TRAB_00481;Galicia;Información y comunicaciones (Tech);Tiempo completo;Hombres;44;30495.23;2178.23
TRAB_00482;Andalucía;Hostelería;Tiempo completo;Hombres;27;20164.66;1440.33
TRAB_00483;Canarias;Información y comunicaciones (Tech);Tiempo completo;Hombres;41;38114.36;2722.45
TRAB_00484;Galicia;Hostelería;Tiempo completo;Hombres;58;12904.82;921.77
TRAB_00485;Galicia;Hostelería;Tiempo completo;Hombres;57;23338.93;1667.07
TRAB_00486;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;55;13119.59;937.11
TRAB_00487;Andalucía;Hostelería;Tiempo parcial;Hombres;38;10500.0;750.0
TRAB_00488;País Vasco;Hostelería;Tiempo completo;Mujeres;46;20671.74;1476.55
TRAB_00489;Canarias;Información y comunicaciones (Tech);Tiempo completo;Hombres;36;29113.99;2079.57
TRAB_00490;Comunitat Valenciana;Hostelería;Tiempo parcial;Mujeres;38;13574.46;969.6
TRAB_00491;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;41;49523.86;3537.42
TRAB_00492;Balears, Illes;Hostelería;Tiempo completo;Hombres;36;23750.24;1696.45
TRAB_00493;Cataluña;Hostelería;Tiempo parcial;Hombres;56;10867.36;776.24
TRAB_00494;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;61;44093.16;3149.51
